Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-09-23,2019,9,23,Monday,38,2019-38,80.73,81.17,80.53,80.85,3247600,68.76,0.00012361603306598745,66.90857142857143,64.8532
2019-09-24,2019,9,24,Tuesday,38,2019-38,80.88,81.43,80.61,80.84,4284000,68.75,-0.00012360075403117232,67.06642857142857,64.9152
2019-09-25,2019,9,25,Wednesday,38,2019-38,80.84,80.89,79.83,80.39,3663700,68.37,-0.005566716261034443,67.24642857142858,64.98
2019-09-26,2019,9,26,Thursday,38,2019-38,80.7,81.05,80.18,80.76,2497400,68.69,0.004602521198757703,67.51357142857142,65.053
2019-09-27,2019,9,27,Friday,38,2019-38,80.97,81.02,80.45,80.99,2793900,68.88,0.002847874052411825,67.77571428571429,65.12899999999999
2019-09-30,2019,9,30,Monday,39,2019-39,81.03,81.39,80.72,81.04,2711100,68.92,0.0006172678835176804,68.02,65.2154
2019-10-01,2019,10,1,Tuesday,39,2019-39,80.86,81.26,80.55,81.22,3095100,69.08,0.0022213691550694303,68.19,65.31479999999999
2019-10-02,2019,10,2,Wednesday,39,2019-39,80.99,81.18,79.81,79.97,3561500,68.01,-0.015390314437512265,68.27642857142857,65.4068
2019-10-03,2019,10,3,Thursday,39,2019-39,80.01,80.04,78.95,79.62,4008200,67.72,-0.004376659461411858,68.34357142857144,65.4972
2019-10-04,2019,10,4,Friday,39,2019-39,79.79,81.76,79.73,81.7,4538100,69.49,0.026123921826301855,68.53857142857143,65.6284
2019-10-07,2019,10,7,Monday,40,2019-40,81.51,81.62,80.88,81.18,2731700,69.04,-0.006364654389725222,68.66928571428572,65.7458
2019-10-08,2019,10,8,Tuesday,40,2019-40,81.06,81.22,80.45,80.72,2742700,68.65,-0.005666501209546038,68.70928571428571,65.85700000000001
2019-10-09,2019,10,9,Wednesday,40,2019-40,80.94,81.64,80.8,81.34,2764000,69.18,0.007680813336065739,68.735,65.9792
2019-10-10,2019,10,10,Thursday,40,2019-40,81.13,81.84,80.45,81.78,3258100,69.55,0.005409533001945022,68.79214285714286,66.1212
2019-10-11,2019,10,11,Friday,40,2019-40,81.98,82.59,81.35,81.9,3088600,69.66,0.0014676585318018631,68.85642857142857,66.2382
2019-10-14,2019,10,14,Monday,41,2019-41,82.09,82.19,81.07,81.24,3246500,69.09,-0.008059196871130214,68.88071428571428,66.3418
2019-10-15,2019,10,15,Tuesday,41,2019-41,81.3,81.55,80.95,81.38,2383600,69.21,0.0017236501809445581,68.9407142857143,66.47059999999999
2019-10-16,2019,10,16,Wednesday,41,2019-41,81.29,81.89,81.02,81.8,2585200,69.57,0.005160950673128273,69.00357142857142,66.5974
2019-10-17,2019,10,17,Thursday,41,2019-41,81.86,82.68,81.66,82.38,2369600,70.06,0.0070903031892821655,69.08785714285715,66.7472
2019-10-18,2019,10,18,Friday,41,2019-41,82.06,82.44,81.72,82.16,3210300,69.88,-0.0026702391814314996,69.15642857142858,66.87819999999999
2019-10-21,2019,10,21,Monday,42,2019-42,82.27,82.47,81.86,82.42,2087900,70.1,0.003164563526833142,69.22928571428572,67.02199999999999
2019-10-22,2019,10,22,Tuesday,42,2019-42,82.58,83.23,82.33,82.82,2570700,70.44,0.004853008448385765,69.40285714285714,67.1804
2019-10-23,2019,10,23,Wednesday,42,2019-42,82.82,83.19,82.14,82.72,2685100,70.35,-0.0012071489211261666,69.59071428571428,67.32
2019-10-24,2019,10,24,Thursday,42,2019-42,82.71,83.13,82.55,82.72,2265700,70.35,0.0,69.65214285714286,67.46039999999999
2019-10-25,2019,10,25,Friday,42,2019-42,82.94,83.0,81.41,81.89,2697800,69.65,-0.010033993926921614,69.69571428571429,67.558
2019-10-28,2019,10,28,Monday,43,2019-43,81.52,81.97,81.09,81.33,2224900,69.17,-0.006838557334754802,69.73285714285714,67.64920000000001
2019-10-29,2019,10,29,Tuesday,43,2019-43,81.11,81.83,81.07,81.74,2544600,69.52,0.005041142027958578,69.75714285714285,67.7318
2019-10-30,2019,10,30,Wednesday,43,2019-43,81.8,82.28,81.41,81.81,2382500,69.58,0.0008564433479296696,69.75928571428571,67.8304
2019-10-31,2019,10,31,Thursday,43,2019-43,82.03,82.59,81.7,82.55,2424100,70.21,0.00904537732676447,69.79857142857144,67.94019999999999
2019-11-01,2019,11,1,Friday,43,2019-43,83.25,83.73,82.57,83.27,3169600,70.82,0.008721963835521152,69.92214285714286,68.07
2019-11-04,2019,11,4,Monday,44,2019-44,83.04,83.46,82.55,83.05,2936900,70.63,-0.002641806559173787,70.02357142857143,68.2058
2019-11-05,2019,11,5,Tuesday,44,2019-44,82.76,82.87,81.33,81.35,3525800,69.19,-0.02046998641195752,69.99642857142858,68.29799999999999
2019-11-06,2019,11,6,Wednesday,44,2019-44,81.36,81.44,80.81,80.94,3984200,68.84,-0.005039903509087229,69.9092857142857,68.3776
2019-11-07,2019,11,7,Thursday,44,2019-44,80.62,81.0,79.94,80.31,3592400,68.3,-0.007783177975292044,69.79642857142856,68.4508
2019-11-08,2019,11,8,Friday,44,2019-44,80.3,80.97,79.95,80.28,3361100,68.28,-0.00037385394831990215,69.66642857142857,68.509
2019-11-11,2019,11,11,Monday,45,2019-45,80.08,80.23,79.52,79.62,2311600,67.72,-0.008221158482289215,69.47214285714286,68.5582
2019-11-12,2019,11,12,Tuesday,45,2019-45,79.98,80.08,79.53,79.72,2170100,67.8,0.0012558906136963532,69.28999999999999,68.5894
2019-11-13,2019,11,13,Wednesday,45,2019-45,80.02,81.03,79.91,80.84,1950400,68.75,0.014049411944745849,69.17571428571428,68.6336
2019-11-14,2019,11,14,Thursday,45,2019-45,80.88,81.81,80.84,81.56,3297000,69.37,0.00890623557443071,69.15571428571428,68.704
2019-11-15,2019,11,15,Friday,45,2019-45,81.51,82.16,81.39,82.11,2859500,69.83,0.006743483336022482,69.20285714285714,68.8016
2019-11-18,2019,11,18,Monday,46,2019-46,82.26,83.16,82.22,82.58,3707900,70.23,0.005724134412443016,69.25357142857143,68.902
2019-11-19,2019,11,19,Tuesday,46,2019-46,82.33,82.68,81.74,82.42,2383300,70.1,-0.0019373773591792043,69.29071428571429,68.994
2019-11-20,2019,11,20,Wednesday,46,2019-46,82.55,83.06,82.29,82.9,2722500,70.51,0.005823631905801374,69.31214285714285,69.0702
2019-11-21,2019,11,21,Thursday,46,2019-46,82.99,83.16,82.61,83.02,2555400,70.61,0.0014475054472171678,69.29714285714286,69.1464
2019-11-22,2019,11,22,Friday,46,2019-46,83.2,83.35,82.36,83.24,2383900,70.8,0.002650086285020059,69.30928571428572,69.2268
2019-11-25,2019,11,25,Monday,47,2019-47,83.55,83.93,82.97,83.23,2687700,70.79,-0.00012015967982137443,69.42357142857142,69.3074
2019-11-26,2019,11,26,Tuesday,47,2019-47,83.35,83.85,83.03,83.46,4119600,70.98,0.0027634658604187567,69.57642857142858,69.3828
2019-11-27,2019,11,27,Wednesday,47,2019-47,83.48,83.7,83.01,83.08,2145800,70.66,-0.004553064303313814,69.74499999999999,69.4342
2019-11-29,2019,11,29,Friday,47,2019-47,83.39,83.65,82.79,83.11,1872600,70.69,0.00036095731104834883,69.91714285714286,69.4716
2019-12-02,2019,12,2,Monday,48,2019-48,82.87,82.95,81.99,82.0,3602900,69.74,-0.013355782396776816,70.06142857142858,69.4914
2019-12-03,2019,12,3,Tuesday,48,2019-48,82.22,82.58,81.51,81.94,4842700,69.69,-0.0007318604450433641,70.19642857142857,69.51
2019-12-04,2019,12,4,Wednesday,48,2019-48,81.71,82.49,81.61,82.25,4844400,69.95,0.003783500979867682,70.28214285714286,69.534
2019-12-05,2019,12,5,Thursday,48,2019-48,81.17,81.34,80.6,81.19,3606700,69.83,-0.0017460001175706452,70.315,69.5632
2019-12-06,2019,12,6,Friday,48,2019-48,80.94,81.49,80.88,81.0,3275600,69.67,-0.0023402296178236526,70.30357142857143,69.5828
2019-12-09,2019,12,9,Monday,49,2019-49,80.98,81.12,79.77,79.92,4341700,68.74,-0.013333146435076326,70.19714285714285,69.58
2019-12-10,2019,12,10,Tuesday,49,2019-49,79.92,80.43,79.79,80.09,3081500,68.89,0.00212691192322656,70.1107142857143,69.57939999999999
2019-12-11,2019,12,11,Wednesday,49,2019-49,80.48,80.99,80.31,80.9,3455200,69.58,0.010113812929736232,70.0442857142857,69.58940000000001
2019-12-12,2019,12,12,Thursday,49,2019-49,80.79,81.18,80.36,80.69,3370800,69.4,-0.0025959797619715674,69.95785714285715,69.6172
2019-12-13,2019,12,13,Friday,49,2019-49,80.5,81.21,80.28,80.88,3413400,69.56,0.0023547311187281927,69.86928571428571,69.654
2019-12-16,2019,12,16,Monday,50,2019-50,81.05,81.64,80.67,81.64,3767000,70.22,0.00939646852379905,69.82857142857144,69.6686
2019-12-17,2019,12,17,Tuesday,50,2019-50,81.71,82.23,81.51,81.56,3863500,70.15,-0.0009798257805005983,69.76928571428572,69.6908
2019-12-18,2019,12,18,Wednesday,50,2019-50,81.84,82.15,80.56,81.45,4609800,70.06,-0.001348609013123836,69.72642857142857,69.719
2019-12-19,2019,12,19,Thursday,50,2019-50,81.55,81.97,81.01,81.8,3947500,70.36,0.004297199632465221,69.70285714285714,69.7426
2019-12-20,2019,12,20,Friday,50,2019-50,82.29,82.39,81.34,82.32,7757300,70.8,0.006356950663309213,69.77857142857142,69.76759999999999
2019-12-23,2019,12,23,Monday,51,2019-51,82.3,82.4,81.03,81.43,3486000,70.04,-0.010811674013201489,69.80357142857143,69.7752
2019-12-24,2019,12,24,Tuesday,51,2019-51,81.49,81.49,80.73,81.36,1027700,69.98,-0.0008593679108819252,69.80571428571429,69.793
2019-12-26,2019,12,26,Thursday,51,2019-51,81.37,81.47,81.08,81.46,1481200,70.06,0.001229051448771834,69.82214285714286,69.81
2019-12-27,2019,12,27,Friday,51,2019-51,81.45,82.02,81.25,82.0,1989300,70.53,0.006628817886036975,69.88357142857143,69.8292
2019-12-30,2019,12,30,Monday,52,2019-52,81.76,82.08,81.61,82.08,1845300,70.6,0.000975524060222499,70.01642857142858,69.84
2019-12-31,2019,12,31,Tuesday,52,2019-52,82.27,82.86,82.06,82.82,2856600,71.23,0.009015830062421015,70.18357142857143,69.867
2020-01-02,2020,1,2,Thursday,00,2020-00,82.88,82.94,81.51,81.96,3004200,70.49,-0.010383854862732078,70.24857142857142,69.87480000000001
2020-01-03,2020,1,3,Friday,00,2020-00,81.81,82.55,81.73,81.76,2840700,70.32,-0.0024401079898763722,70.31428571428572,69.8724
2020-01-06,2020,1,6,Monday,01,2020-01,81.85,82.65,81.85,82.39,2164400,70.86,0.0077051523948301615,70.40714285714286,69.8826
2020-01-07,2020,1,7,Tuesday,01,2020-01,82.18,82.48,81.96,82.21,2555100,70.71,-0.002184700657143601,70.44214285714285,69.88980000000001
2020-01-08,2020,1,8,Wednesday,01,2020-01,82.42,82.48,81.56,81.69,2591100,70.26,-0.006325248002872708,70.45,69.902
2020-01-09,2020,1,9,Thursday,01,2020-01,81.53,82.06,81.51,81.92,2206500,70.46,0.002815518852379295,70.47857142857143,69.92779999999999
2020-01-10,2020,1,10,Friday,01,2020-01,82.06,82.63,81.97,82.07,2420200,70.59,0.0018310290448200206,70.49499999999999,69.9492
2020-01-13,2020,1,13,Monday,02,2020-02,82.08,82.41,81.94,82.05,1726600,70.57,-0.00024340277950407607,70.47857142857143,69.96900000000001
2020-01-14,2020,1,14,Tuesday,02,2020-02,81.98,82.19,81.26,81.95,2872000,70.49,-0.0012188237237540367,70.51071428571429,69.9746
2020-01-15,2020,1,15,Wednesday,02,2020-02,82.16,82.99,82.13,82.99,2749400,71.38,0.012690412472501356,70.61071428571428,69.9858
2020-01-16,2020,1,16,Thursday,02,2020-02,83.0,83.74,82.81,83.51,2657700,71.83,0.006265798904858677,70.73714285714286,70.0098
2020-01-17,2020,1,17,Friday,02,2020-02,83.74,84.09,82.84,84.05,3610800,72.29,0.006466307475751165,70.86285714285714,70.0718
2020-01-21,2020,1,21,Tuesday,03,2020-03,84.0,84.3,83.04,84.03,4520000,72.27,-0.00023787991792190155,70.98214285714285,70.1404
2020-01-22,2020,1,22,Wednesday,03,2020-03,84.26,84.42,83.67,83.69,2279400,71.98,-0.004045976429083775,71.03571428571429,70.214
2020-01-23,2020,1,23,Thursday,03,2020-03,83.69,84.14,83.4,84.07,2270900,72.31,0.0045405370571693915,71.16571428571429,70.2946
2020-01-24,2020,1,24,Friday,03,2020-03,84.04,84.34,83.47,84.0,2640800,72.25,-0.0008328034889749647,71.30357142857143,70.3852
2020-01-27,2020,1,27,Monday,04,2020-04,83.95,84.2,83.19,83.32,2226000,71.66,-0.008095159599536772,71.36071428571428,70.4624
2020-01-28,2020,1,28,Tuesday,04,2020-04,83.45,84.62,83.43,84.52,2718800,72.7,0.01440220741367515,71.50285714285715,70.54140000000001
2020-01-29,2020,1,29,Wednesday,04,2020-04,84.59,85.46,84.44,85.39,2973100,73.44,0.010293487175908167,71.72999999999999,70.62280000000001
2020-01-30,2020,1,30,Thursday,04,2020-04,85.34,86.69,84.93,86.48,3380500,74.38,0.012764850123643923,72.01,70.71379999999999
2020-01-31,2020,1,31,Friday,04,2020-04,86.36,86.61,85.23,85.75,3968300,73.75,-0.008441208433618175,72.23571428571428,70.7842
2020-02-03,2020,2,3,Monday,05,2020-05,85.95,86.14,85.63,85.84,2030300,73.83,0.001049341063672271,72.46857142857144,70.8588
2020-02-04,2020,2,4,Tuesday,05,2020-05,85.99,86.05,84.53,84.56,3025800,72.73,-0.014911395002853656,72.62857142857143,70.90320000000001
2020-02-05,2020,2,5,Wednesday,05,2020-05,84.44,85.22,84.12,84.92,2604600,73.04,0.004257482773013743,72.74714285714286,70.9518
2020-02-06,2020,2,6,Thursday,05,2020-05,85.1,85.69,84.77,85.27,1594300,73.34,0.004121294216953508,72.855,71.00259999999999
2020-02-07,2020,2,7,Friday,05,2020-05,85.44,85.63,84.76,84.81,2276700,72.94,-0.005394519699770228,72.90142857142857,71.0456
2020-02-10,2020,2,10,Monday,06,2020-06,84.81,85.0,84.21,84.59,2329800,72.76,-0.002593753592049053,72.93642857142858,71.0812
2020-02-11,2020,2,11,Tuesday,06,2020-06,85.25,86.22,84.86,85.22,3759800,73.3,0.007447478295447008,73.0307142857143,71.134
2020-02-12,2020,2,12,Wednesday,06,2020-06,85.0,86.18,84.85,85.78,3463800,73.78,0.0065712743132309015,73.13571428571429,71.1958
2020-02-13,2020,2,13,Thursday,06,2020-06,85.75,86.91,85.75,86.24,3571400,74.17,0.005362445673142258,73.27285714285713,71.2844
2020-02-14,2020,2,14,Friday,06,2020-06,86.39,87.61,86.2,87.46,2881300,75.22,0.014146610797615145,73.52714285714286,71.395
2020-02-18,2020,2,18,Tuesday,07,2020-07,87.89,89.01,87.31,88.98,3419500,76.53,0.017379468842912082,73.80071428571429,71.5266
2020-02-19,2020,2,19,Wednesday,07,2020-07,88.98,89.2,87.66,87.84,2665800,75.55,-0.012811588059717605,73.95142857142856,71.64099999999999
2020-02-20,2020,2,20,Thursday,07,2020-07,87.8,89.32,87.72,89.25,3034800,76.76,0.016051480423701303,74.12142857142858,71.7828
2020-02-21,2020,2,21,Friday,07,2020-07,89.05,89.75,88.91,89.38,3126400,76.88,0.001456728012173114,74.345,71.9456
2020-02-24,2020,2,24,Monday,08,2020-08,89.04,90.89,88.85,89.8,4665600,77.24,0.004699070993396726,74.58857142857143,72.1126
2020-02-25,2020,2,25,Tuesday,08,2020-08,89.8,90.14,87.55,87.79,3879900,75.51,-0.02238305440082755,74.78714285714285,72.2312
2020-02-26,2020,2,26,Wednesday,08,2020-08,88.2,88.8,86.72,86.77,3902100,74.63,-0.011618774539635668,74.90071428571427,72.3358
2020-02-27,2020,2,27,Thursday,08,2020-08,85.42,85.72,81.19,81.28,4549200,70.67,-0.053011815161058906,74.71000000000001,72.358
2020-02-28,2020,2,28,Friday,08,2020-08,79.8,79.8,76.39,78.18,8245700,67.98,-0.03813926264588796,74.35571428571428,72.3132
2020-03-02,2020,3,2,Monday,09,2020-09,78.67,84.32,78.45,84.18,5612300,73.2,0.0767456646328426,74.38714285714286,72.3742
2020-03-03,2020,3,3,Tuesday,09,2020-09,83.76,85.94,82.93,83.38,5624500,72.5,-0.009503687736867827,74.33,72.423
2020-03-04,2020,3,4,Wednesday,09,2020-09,84.23,89.06,84.23,89.03,4571600,77.41,0.06776215638746641,74.58928571428571,72.564
2020-03-05,2020,3,5,Thursday,09,2020-09,87.37,88.79,86.17,87.17,3880800,75.8,-0.02089169584114503,74.7057142857143,72.664
2020-03-06,2020,3,6,Friday,09,2020-09,84.9,87.09,83.53,86.7,4520400,75.39,-0.005391893427591277,74.71785714285714,72.771
2020-03-09,2020,3,9,Monday,10,2020-10,82.36,84.42,79.55,81.33,6171300,70.72,-0.06193775590360728,74.30285714285715,72.7858
2020-03-10,2020,3,10,Tuesday,10,2020-10,83.07,84.12,79.06,83.22,4869600,72.36,0.023238928725357155,74.075,72.8318
2020-03-11,2020,3,11,Wednesday,10,2020-10,81.25,81.45,77.92,78.95,4258300,68.65,-0.0513100779689073,73.49571428571429,72.7942
2020-03-12,2020,3,12,Thursday,10,2020-10,74.5,76.99,69.8,71.31,6777600,62.01,-0.09676988967533195,72.43357142857143,72.6224
2020-03-13,2020,3,13,Friday,10,2020-10,76.0,78.36,71.32,78.29,7362700,68.07,0.09788257821309654,71.77857142857142,72.5592
2020-03-16,2020,3,16,Monday,11,2020-11,71.28,77.0,67.88,68.65,6506700,59.69,-0.1231320634607539,70.64857142857143,72.3432
2020-03-17,2020,3,17,Tuesday,11,2020-11,70.26,82.7,70.19,80.48,8190800,69.98,0.17232335533227716,70.31642857142857,72.3364
2020-03-18,2020,3,18,Wednesday,11,2020-11,75.18,80.65,73.48,80.26,6562700,69.79,-0.002733673837845174,70.25357142857143,72.315
2020-03-19,2020,3,19,Thursday,11,2020-11,79.93,80.02,71.07,71.85,7855600,62.47,-0.1047843831520866,69.86,72.1502
2020-03-20,2020,3,20,Friday,11,2020-11,72.02,72.04,66.35,67.22,9964200,58.45,-0.06443966266011592,68.80642857142857,71.914
2020-03-23,2020,3,23,Monday,12,2020-12,67.11,67.11,57.79,59.39,8042700,51.64,-0.11648338968232297,67.31642857142857,71.5376
2020-03-24,2020,3,24,Tuesday,12,2020-12,62.82,67.41,62.02,65.67,6514400,57.1,0.10574164460787094,65.86571428571429,71.2678
2020-03-25,2020,3,25,Wednesday,12,2020-12,64.83,70.81,64.03,67.34,4987600,58.55,0.025430157455228697,64.63357142857143,71.0274
2020-03-26,2020,3,26,Thursday,12,2020-12,67.31,73.5,67.01,72.44,4741300,62.99,0.07573543002045491,63.74785714285714,70.8774
2020-03-27,2020,3,27,Friday,12,2020-12,70.1,75.92,69.4,73.07,4217000,63.54,0.00869662854389519,63.23500000000001,70.72059999999999
2020-03-30,2020,3,30,Monday,13,2020-13,74.29,78.02,74.25,76.81,5701400,66.79,0.05118377013162134,62.83714285714286,70.6198
2020-03-31,2020,3,31,Tuesday,13,2020-13,75.66,76.22,71.9,72.19,4531400,62.77,-0.06014859716177845,62.417142857142856,70.4294
2020-04-01,2020,4,1,Wednesday,13,2020-13,69.05,70.82,67.84,69.93,4381200,60.81,-0.03130613061476306,62.33142857142858,70.20020000000001
2020-04-02,2020,4,2,Thursday,13,2020-13,68.85,72.58,68.55,71.06,3533000,61.79,0.016159064639771792,61.88285714285714,69.99640000000001
2020-04-03,2020,4,3,Friday,13,2020-13,70.46,71.44,68.62,69.55,3388500,60.48,-0.02124957925231752,61.939285714285724,69.7598
2020-04-06,2020,4,6,Monday,14,2020-14,71.56,75.11,71.56,74.11,5060900,64.44,0.06556436760372653,61.54357142857143,69.6036
2020-04-07,2020,4,7,Tuesday,14,2020-14,75.63,76.24,73.15,73.44,4259300,63.86,-0.00904060080371416,61.12,69.44760000000001
2020-04-08,2020,4,8,Wednesday,14,2020-14,74.08,78.9,73.58,78.22,3891800,68.01,0.06508701121807947,61.51571428571429,69.3538
2020-04-09,2020,4,9,Thursday,14,2020-14,78.63,82.64,78.63,81.59,5479200,70.94,0.043083670790940776,62.40785714285715,69.3038
2020-04-13,2020,4,13,Monday,15,2020-15,80.6,81.16,78.42,79.53,2740600,69.15,-0.02524794118108853,63.65857142857143,69.1992
2020-04-14,2020,4,14,Tuesday,15,2020-15,81.6,82.17,80.34,82.02,3390800,71.32,0.031308683370912416,64.67428571428572,69.1506
2020-04-15,2020,4,15,Wednesday,15,2020-15,80.79,80.98,79.4,79.79,2972700,69.38,-0.02718836601398089,65.44785714285715,69.0616
2020-04-16,2020,4,16,Thursday,15,2020-15,80.47,80.88,78.03,78.07,3623700,67.88,-0.021556728586173635,65.79714285714286,68.9646
2020-04-17,2020,4,17,Friday,15,2020-15,79.76,81.95,78.89,81.51,2828400,70.87,0.04406320577278944,66.32071428571429,68.9212
2020-04-20,2020,4,20,Monday,16,2020-16,80.89,81.31,78.91,79.11,3369200,68.79,-0.029444451262058857,66.46357142857143,68.8302
2020-04-21,2020,4,21,Tuesday,16,2020-16,77.9,78.32,76.1,76.61,2962100,66.61,-0.03160146373173511,66.73785714285715,68.70360000000001
2020-04-22,2020,4,22,Wednesday,16,2020-16,78.08,79.5,77.62,78.74,2892700,68.47,0.027803133815358816,67.285,68.6178
2020-04-23,2020,4,23,Thursday,16,2020-16,78.51,78.82,76.54,76.91,2532000,66.87,-0.023241008851717204,67.64785714285713,68.4892
2020-04-24,2020,4,24,Friday,16,2020-16,77.69,78.32,76.57,77.92,2410900,67.75,0.013132086027781265,68.16714285714285,68.3686
2020-04-27,2020,4,27,Monday,17,2020-17,78.23,79.08,78.0,78.52,2412300,68.27,0.007700121693474893,68.4407142857143,68.25059999999999
2020-04-28,2020,4,28,Tuesday,17,2020-17,79.66,80.78,78.87,79.27,2567700,68.93,0.009551799161683805,68.80285714285715,68.12480000000001
2020-04-29,2020,4,29,Wednesday,17,2020-17,80.57,80.57,77.99,78.67,2737000,68.41,-0.007568985456425925,68.83142857142857,67.9624
2020-04-30,2020,4,30,Thursday,17,2020-17,78.0,78.16,76.45,77.13,3145000,67.07,-0.019575535855673176,68.55499999999999,67.7928
2020-05-01,2020,5,1,Friday,17,2020-17,76.29,76.62,75.17,75.61,2679700,65.74,-0.01970690314389223,68.31142857142858,67.5724
2020-05-04,2020,5,4,Monday,18,2020-18,75.57,76.17,74.55,75.8,2234400,65.91,0.00251286954987906,67.925,67.353
2020-05-05,2020,5,5,Tuesday,18,2020-18,76.49,78.98,76.4,77.94,3862600,67.77,0.028232317701779808,67.80999999999999,67.1636
2020-05-06,2020,5,6,Wednesday,18,2020-18,77.94,78.74,77.45,77.73,5276300,67.59,-0.002694423711468996,67.78928571428573,67.0052
2020-05-07,2020,5,7,Thursday,18,2020-18,78.55,78.96,77.66,78.1,4363700,67.91,0.0047598696716595335,67.57785714285714,66.8708
2020-05-08,2020,5,8,Friday,18,2020-18,78.72,78.9,77.57,78.4,3236100,68.17,0.003841356212651137,67.53357142857143,66.8208
2020-05-11,2020,5,11,Monday,19,2020-19,77.7,79.69,77.33,79.24,2791000,68.9,0.010714459584912017,67.69714285714285,66.8392
2020-05-12,2020,5,12,Tuesday,19,2020-19,79.29,80.12,78.86,78.95,4554600,68.65,-0.003660079652740844,67.71,66.7482
2020-05-13,2020,5,13,Wednesday,19,2020-19,78.49,79.14,77.41,79.01,4172800,68.7,0.000760177628172487,67.84071428571428,66.67219999999999
2020-05-14,2020,5,14,Thursday,19,2020-19,78.54,80.38,76.74,79.63,4005900,69.24,0.007846980983453378,67.94714285714285,66.50880000000001
2020-05-15,2020,5,15,Friday,19,2020-19,79.25,79.48,77.41,78.22,8694600,68.01,-0.01770688378701224,67.92857142857143,66.353
2020-05-18,2020,5,18,Monday,20,2020-20,79.99,80.45,79.29,79.85,3394200,69.43,0.020838727046339267,67.96428571428571,66.2338
2020-05-19,2020,5,19,Tuesday,20,2020-20,79.44,79.94,78.81,78.83,2743100,68.54,-0.012773954227204287,67.97357142857143,66.1902
2020-05-20,2020,5,20,Wednesday,20,2020-20,79.15,79.91,78.31,78.75,2115200,68.47,-0.0010147790203759444,68.07357142857143,66.1124
2020-05-21,2020,5,21,Thursday,20,2020-20,78.46,79.14,78.21,78.6,2387200,68.34,-0.0019049359311116287,68.25928571428571,66.1062
2020-05-22,2020,5,22,Friday,20,2020-20,78.52,80.52,78.26,80.51,2977600,70.0,0.024300380173806424,68.55142857142857,66.266
2020-05-26,2020,5,26,Tuesday,21,2020-21,81.91,82.74,80.49,80.82,4157600,70.27,0.0038506091802785747,68.73,66.31
2020-05-27,2020,5,27,Wednesday,21,2020-21,82.05,82.66,80.95,81.56,3575500,70.92,0.00915598625690106,68.96785714285714,66.5346
2020-05-28,2020,5,28,Thursday,21,2020-21,82.66,84.39,82.42,83.7,3402500,72.78,0.026238362606543664,69.3157142857143,66.5906
2020-05-29,2020,5,29,Friday,21,2020-21,82.92,85.12,82.59,85.01,5577800,73.92,0.01565132870977126,69.72642857142857,66.6732
2020-06-01,2020,6,1,Monday,22,2020-22,84.81,86.66,84.1,85.89,3799900,74.68,0.010351697404649363,70.13928571428572,66.9174
2020-06-02,2020,6,2,Tuesday,22,2020-22,86.35,86.35,85.15,86.23,3407600,74.98,0.003958075152655782,70.59142857142857,67.248
2020-06-03,2020,6,3,Wednesday,22,2020-22,86.94,87.34,85.88,86.48,3229300,75.2,0.0028994889288262993,71.05571428571429,67.7192
2020-06-04,2020,6,4,Thursday,22,2020-22,85.03,85.37,83.64,84.96,3960700,74.69,-0.006780478544785917,71.44500000000001,68.071
2020-06-05,2020,6,5,Friday,22,2020-22,85.49,85.93,84.13,84.29,4573900,74.1,-0.007885887186569795,71.88,68.382
2020-06-08,2020,6,8,Monday,23,2020-23,83.86,86.69,83.21,86.4,3138600,75.95,0.02503247765176142,72.3457142857143,68.6412
2020-06-09,2020,6,9,Tuesday,23,2020-23,85.8,85.99,84.58,85.85,2526300,75.47,-0.006365731207271019,72.84071428571428,68.8798
2020-06-10,2020,6,10,Wednesday,23,2020-23,85.92,87.29,85.92,87.0,4694000,76.48,0.013395427812590066,73.41285714285713,69.0736
2020-06-11,2020,6,11,Thursday,23,2020-23,85.76,86.19,83.77,84.01,6670500,73.85,-0.034367841467041194,73.80642857142857,69.29520000000001
2020-06-12,2020,6,12,Friday,23,2020-23,85.7,85.87,82.38,83.15,5337100,73.1,-0.010236886117160116,74.02785714285714,69.541
2020-06-15,2020,6,15,Monday,24,2020-24,82.06,84.56,80.97,84.05,5261100,73.89,0.010823834731211956,74.28642857142857,69.78299999999999
2020-06-16,2020,6,16,Tuesday,24,2020-24,85.82,86.39,84.46,84.92,4685200,74.65,0.01035086501931759,74.55285714285715,70.06639999999999
2020-06-17,2020,6,17,Wednesday,24,2020-24,85.12,85.13,83.66,84.15,2527000,73.97,-0.009067059118108456,74.63785714285714,70.257
2020-06-18,2020,6,18,Thursday,24,2020-24,83.59,84.71,83.5,84.53,3255700,74.31,0.004515605101190978,74.66571428571429,70.46600000000001
2020-06-19,2020,6,19,Friday,24,2020-24,85.66,85.79,81.72,81.72,10713700,71.84,-0.0332423484670753,74.46285714285715,70.54260000000001
2020-06-22,2020,6,22,Monday,25,2020-25,82.13,84.22,81.64,83.25,3036300,73.18,0.01872228636873796,74.3342857142857,70.5874
2020-06-23,2020,6,23,Tuesday,25,2020-25,84.06,84.12,82.4,82.8,4537700,72.79,-0.0054054155487481825,74.16214285714285,70.6602
2020-06-24,2020,6,24,Wednesday,25,2020-25,82.13,82.92,81.8,82.58,5071200,72.59,-0.0026572311255461667,74.01214285714286,70.68560000000001
